Image_Name,Mask_Name,Text_Prompt
image_615.png,image_615.png,"commercial district, dusk lighting, wet road surface, ISO 1600, slight motion blur, street-level road scene"
image_616.png,image_616.png,"suburban sidewalk area, evening twilight, wet road surface, high ISO noise, quiet urban environment"
image_617.png,image_617.png,"urban street scene, dawn lighting, overcast sky, natural lighting, motion blur, active roadway"
image_618.png,image_618.png,"commercial district, overcast lighting, rain, slight chroma noise, slight motion blur, roadside activity"
image_619.png,image_619.png,"suburban sidewalk area, HDR lighting, overcast sky, roadside activity"
image_62.png,image_62.png,"residential neighborhood, evening twilight, drizzle, high ISO noise, active roadway"
image_620.png,image_620.png,"campus walkway, HDR lighting, wet road surface, calm urban area"
image_621.png,image_621.png,"residential neighborhood, evening twilight, overcast sky, JPEG compression artifacts, rolling shutter effect, road activity, natural lighting"
image_622.png,image_622.png,"commercial district, noon bright sunlight, light rain, JPEG compression artifacts, motion blur, street-level road scene, raw camera capture"
image_623.png,image_623.png,"suburban sidewalk area, noon bright sunlight, after rain with wet surfaces, slight chroma noise, walkway environment"
image_624.png,image_624.png,"suburban sidewalk area, HDR lighting, overcast sky, walkway environment"
image_625.png,image_625.png,"urban street scene, evening twilight, rain, JPEG compression, slight motion blur, active roadway, realistic photo"
image_626.png,image_626.png,"city pedestrian zone, evening twilight, light fog, high ISO noise, active traffic corridor"
image_627.png,image_627.png,"industrial district street, dawn lighting, rain, phone photo, street-level urban activity"
image_628.png,image_628.png,"commercial district, noon bright sunlight, drizzle, high ISO noise, active traffic corridor, raw camera capture"
image_629.png,image_629.png,"campus walkway, overcast lighting, drizzle, natural lighting, quiet urban environment"
image_63.png,image_63.png,"suburban sidewalk area, midday lighting, fog, ISO 1600, calm urban area, raw camera capture"
image_630.png,image_630.png,"campus walkway, sunny conditions, fog, JPEG compression artifacts, pedestrian area, realistic photo"
image_631.png,image_631.png,"urban street scene, evening twilight, fog, high ISO noise, roadside activity, natural lighting"
image_632.png,image_632.png,"suburban sidewalk area, early morning light, light rain, phone photo, pedestrian area, natural lighting"
image_633.png,image_633.png,"campus walkway, midday lighting, light fog, JPEG compression, quiet urban environment, natural lighting"
image_634.png,image_634.png,"city pedestrian zone, dawn lighting, light rain, JPEG compression, street-level urban movement"
image_636.png,image_636.png,"intersection area, night illumination, after rain with wet surfaces, ISO 1600, slight blur, roadside activity"
image_637.png,image_637.png,"residential neighborhood, noon bright sunlight, drizzle, JPEG compression, roadside activity, realistic photo"
image_638.png,image_638.png,"industrial district street, midday lighting, overcast sky, natural lighting, street-level urban movement"
image_639.png,image_639.png,"city pedestrian zone, noon bright sunlight, rain, high ISO noise, active traffic corridor"
image_64.png,image_64.png,"city pedestrian zone, midday lighting, wet road surface, phone photo, shallow depth of field, street-level road scene"
image_640.png,image_640.png,"industrial district street, night illumination, rain, slight chroma noise, slight motion blur, active roadway, natural lighting"
image_641.png,image_641.png,"urban street scene, HDR lighting, overcast sky, phone photo, roadside activity"
image_642.png,image_642.png,"intersection area, HDR lighting, after rain with wet surfaces, JPEG compression, active traffic corridor"
image_643.png,image_643.png,"intersection area, noon bright sunlight, light fog, phone photo, roadside activity"
image_644.png,image_644.png,"urban street scene, noon bright sunlight, light fog, JPEG compression, slight blur, urban street traffic"
image_645.png,image_645.png,"industrial district street, night illumination, overcast sky, natural lighting, slight motion blur, calm urban area"
image_646.png,image_646.png,"residential neighborhood, evening twilight, drizzle, high ISO noise, active traffic corridor"
image_647.png,image_647.png,"city pedestrian zone, dawn lighting, light fog, natural lighting, walkway environment"
image_648.png,image_648.png,"urban street scene, night illumination, light rain, natural lighting, slight motion blur, road activity"
image_649.png,image_649.png,"industrial district street, dawn lighting, wet road surface, phone photo, shallow depth of field, active roadway"
image_65.png,image_65.png,"commercial district, dusk lighting, rain, smartphone camera, motion blur, street-level road scene"
image_650.png,image_650.png,"residential neighborhood, early morning light, wet road surface, ISO 1600, road activity"
image_653.png,image_653.png,"city pedestrian zone, sunny conditions, rain, ISO 800 with noise, shallow depth of field, roadside activity"
image_654.png,image_654.png,"commercial district, early morning light, overcast sky, JPEG compression, shallow depth of field, active roadway"
image_655.png,image_655.png,"urban street scene, evening twilight, light fog, slight chroma noise, busy urban street"
image_656.png,image_656.png,"intersection area, noon bright sunlight, overcast sky, JPEG compression artifacts, street-level urban movement"
image_657.png,image_657.png,"city pedestrian zone, evening twilight, wet road surface, natural lighting, shallow depth of field, road activity"
image_658.png,image_658.png,"residential neighborhood, midday lighting, overcast sky, smartphone camera, rolling shutter effect, roadside activity"
image_66.png,image_66.png,"urban street scene, evening twilight, clear weather, JPEG compression artifacts, active roadway"
image_660.png,image_660.png,"campus walkway, midday lighting, clear weather, JPEG compression, pedestrian area"
image_661.png,image_661.png,"residential neighborhood, evening twilight, light fog, natural lighting, shallow depth of field, roadside activity"
image_662.png,image_662.png,"industrial district street, dawn lighting, light rain, ISO 1600, mixed traffic environment, realistic photo"
image_663.png,image_663.png,"intersection area, midday lighting, after rain with wet surfaces, ISO 800 with noise, shallow DOF, busy urban street, raw camera capture"
image_664.png,image_664.png,"industrial district street, HDR lighting, drizzle, slight motion blur, pedestrian street environment"
image_665.png,image_665.png,"commercial district, noon bright sunlight, drizzle, ISO 1600, rolling shutter effect, pedestrian street environment, raw camera capture"
image_667.png,image_667.png,"urban street scene, HDR lighting, light rain, pedestrian street environment"
image_668.png,image_668.png,"commercial district, dawn lighting, rain, ISO 800 with noise, busy urban street"
image_669.png,image_669.png,"city pedestrian zone, night illumination, overcast sky, smartphone camera, street-level urban activity"
image_67.png,image_67.png,"commercial district, overcast lighting, drizzle, ISO 1600, motion blur, urban street traffic"
image_670.png,image_670.png,"intersection area, evening twilight, fog, JPEG compression, shallow depth of field, pedestrian street environment"
image_671.png,image_671.png,"industrial district street, sunny conditions, light rain, high ISO noise, pedestrian street environment, natural lighting"
image_672.png,image_672.png,"residential neighborhood, overcast lighting, wet road surface, natural lighting, mixed traffic environment"
image_673.png,image_673.png,"residential neighborhood, early morning light, fog, high ISO noise, slight blur, pedestrian street environment, raw camera capture"
image_674.png,image_674.png,"campus walkway, sunny conditions, drizzle, ISO 1600, calm urban area, realistic photo"
image_675.png,image_675.png,"residential neighborhood, midday lighting, drizzle, slight chroma noise, busy urban street, natural lighting"
image_676.png,image_676.png,"residential neighborhood, noon bright sunlight, fog, slight chroma noise, urban activity zone"
image_677.png,image_677.png,"urban street scene, sunny conditions, light rain, JPEG compression artifacts, busy urban street"
image_678.png,image_678.png,"campus walkway, overcast lighting, overcast sky, JPEG compression artifacts, walkway environment"
image_679.png,image_679.png,"intersection area, sunny conditions, light rain, ISO 800 with noise, mixed traffic environment"
image_68.png,image_68.png,"commercial district, evening twilight, rain, natural lighting, street-level urban movement"
image_680.png,image_680.png,"urban street scene, midday lighting, after rain with wet surfaces, natural lighting, shallow DOF, mixed traffic environment"
image_681.png,image_681.png,"intersection area, sunny conditions, rain, smartphone camera, pedestrian street environment"
image_682.png,image_682.png,"residential neighborhood, dusk lighting, drizzle, high ISO noise, mixed traffic environment"
image_683.png,image_683.png,"campus walkway, dusk lighting, rain, phone photo, slight blur, calm urban area, natural lighting"
image_684.png,image_684.png,"city pedestrian zone, HDR lighting, wet road surface, slight chroma noise, mixed traffic environment"
image_685.png,image_685.png,"urban street scene, night illumination, after rain with wet surfaces, JPEG compression, busy urban street"
image_686.png,image_686.png,"campus walkway, night illumination, after rain with wet surfaces, natural lighting, pedestrian street environment"
image_687.png,image_687.png,"suburban sidewalk area, dawn lighting, wet road surface, natural lighting, quiet urban environment"
image_688.png,image_688.png,"suburban sidewalk area, HDR lighting, rain, ISO 1600, shallow DOF, calm urban area"
image_689.png,image_689.png,"intersection area, sunny conditions, light rain, smartphone camera, street-level urban activity, raw camera capture"
image_69.png,image_69.png,"industrial district street, overcast lighting, light fog, smartphone camera, shallow DOF, active roadway"
image_690.png,image_690.png,"intersection area, night illumination, fog, natural lighting, urban activity zone"
image_691.png,image_691.png,"suburban sidewalk area, overcast lighting, fog, JPEG compression, calm urban area, realistic photo"
image_692.png,image_692.png,"intersection area, early morning light, clear weather, natural lighting, motion blur, urban activity zone"
image_693.png,image_693.png,"city pedestrian zone, HDR lighting, wet road surface, shallow DOF, pedestrian street environment"
image_694.png,image_694.png,"residential neighborhood, midday lighting, fog, slight chroma noise, slight motion blur, mixed traffic environment, realistic photo"
image_695.png,image_695.png,"campus walkway, night illumination, light fog, smartphone camera, walkway environment"
image_696.png,image_696.png,"urban street scene, early morning light, wet road surface, phone photo, slight motion blur, street-level urban activity, raw camera capture"
image_697.png,image_697.png,"residential neighborhood, HDR lighting, fog, smartphone camera, shallow depth of field, pedestrian street environment"
image_698.png,image_698.png,"commercial district, early morning light, rain, natural lighting, slight blur, pedestrian street environment"
image_699.png,image_699.png,"industrial district street, evening twilight, fog, high ISO noise, street-level urban activity, raw camera capture"
image_7.png,image_7.png,"urban street scene, sunny conditions, light fog, ISO 800 with noise, street-level urban activity, natural lighting"
image_70.png,image_70.png,"suburban sidewalk area, early morning light, light rain, JPEG compression artifacts, rolling shutter skew, quiet urban environment"
image_700.png,image_700.png,"suburban sidewalk area, evening twilight, clear weather, phone photo, pedestrian area"
image_701.png,image_701.png,"commercial district, evening twilight, rain, ISO 800 with noise, street-level urban activity"
image_702.png,image_702.png,"intersection area, sunny conditions, light rain, natural lighting, urban activity zone"
image_703.png,image_703.png,"commercial district, evening twilight, rain, natural lighting, busy urban street"
image_704.png,image_704.png,"industrial district street, midday lighting, clear weather, JPEG compression artifacts, shallow depth of field, pedestrian street environment"
image_705.png,image_705.png,"commercial district, dawn lighting, after rain with wet surfaces, phone photo, slight blur, pedestrian street environment"
image_706.png,image_706.png,"commercial district, sunny conditions, fog, high ISO noise, residential street scene"
image_707.png,image_707.png,"city pedestrian zone, early morning light, wet road surface, JPEG compression, shallow DOF, tranquil street setting"
image_708.png,image_708.png,"city pedestrian zone, dusk lighting, rain, smartphone camera, road activity"
image_709.png,image_709.png,"commercial district, noon bright sunlight, light fog, natural lighting, busy urban street"
image_71.png,image_71.png,"city pedestrian zone, evening twilight, fog, smartphone camera, motion blur, urban street traffic"
image_710.png,image_710.png,"campus walkway, evening twilight, clear weather, natural lighting, walkway environment"
image_711.png,image_711.png,"residential neighborhood, HDR lighting, light rain, urban activity zone"
image_713.png,image_713.png,"campus walkway, noon bright sunlight, rain, natural lighting, pedestrian area"
image_714.png,image_714.png,"urban street scene, noon bright sunlight, overcast sky, phone photo, shallow depth of field, busy urban street, realistic photo"
image_715.png,image_715.png,"intersection area, midday lighting, drizzle, phone photo, shallow DOF, busy urban street"
image_716.png,image_716.png,"intersection area, dusk lighting, rain, phone photo, busy urban street"
image_717.png,image_717.png,"residential neighborhood, midday lighting, overcast sky, slight chroma noise, rolling shutter skew, street-level urban activity, natural lighting"
image_718.png,image_718.png,"campus walkway, midday lighting, light fog, high ISO noise, pedestrian street environment, natural lighting"
image_719.png,image_719.png,"campus walkway, overcast lighting, clear weather, slight chroma noise, slight blur, pedestrian street environment, raw camera capture"
image_72.png,image_72.png,"residential neighborhood, HDR lighting, fog, phone photo, active traffic corridor"
image_720.png,image_720.png,"residential neighborhood, midday lighting, clear weather, phone photo, shallow DOF, mixed traffic environment"
image_721.png,image_721.png,"campus walkway, midday lighting, light fog, natural lighting, quiet urban environment"
image_722.png,image_722.png,"city pedestrian zone, HDR lighting, rain, pedestrian street environment"
image_723.png,image_723.png,"suburban sidewalk area, noon bright sunlight, clear weather, natural lighting, pedestrian street environment"
image_724.png,image_724.png,"urban street scene, evening twilight, light rain, ISO 1600, rolling shutter effect, busy urban street, raw camera capture"
image_725.png,image_725.png,"residential neighborhood, sunny conditions, after rain with wet surfaces, JPEG compression, street-level urban activity, realistic photo"
image_726.png,image_726.png,"city pedestrian zone, dawn lighting, after rain with wet surfaces, JPEG compression artifacts, urban activity zone"
image_727.png,image_727.png,"city pedestrian zone, overcast lighting, overcast sky, ISO 1600, motion blur, street-level urban activity"
image_728.png,image_728.png,"urban street scene, sunny conditions, drizzle, slight chroma noise, busy urban street, realistic photo"
image_729.png,image_729.png,"suburban sidewalk area, evening twilight, after rain with wet surfaces, ISO 1600, motion blur, pedestrian street environment"
image_73.png,image_73.png,"city pedestrian zone, dawn lighting, wet road surface, phone photo, shallow depth of field, quiet urban environment"
image_730.png,image_730.png,"commercial district, overcast lighting, light fog, phone photo, rolling shutter effect, street-level urban activity"
image_731.png,image_731.png,"intersection area, night illumination, fog, natural lighting, pedestrian street environment"
image_732.png,image_732.png,"city pedestrian zone, sunny conditions, light fog, slight chroma noise, mixed traffic environment, realistic photo"
image_733.png,image_733.png,"commercial district, dusk lighting, drizzle, slight chroma noise, urban activity zone, raw camera capture"
image_734.png,image_734.png,"suburban sidewalk area, early morning light, drizzle, natural lighting, shallow DOF, quiet urban environment"
image_735.png,image_735.png,"suburban sidewalk area, noon bright sunlight, wet road surface, ISO 800 with noise, pedestrian area"
image_736.png,image_736.png,"campus walkway, HDR lighting, wet road surface, pedestrian area"
image_737.png,image_737.png,"industrial district street, noon bright sunlight, wet road surface, natural lighting, rolling shutter skew, busy urban street"
image_738.png,image_738.png,"city pedestrian zone, midday lighting, light fog, slight chroma noise, active traffic corridor"
image_739.png,image_739.png,"city pedestrian zone, early morning light, light rain, ISO 800 with noise, street-level road scene"
image_74.png,image_74.png,"campus walkway, dawn lighting, wet road surface, smartphone camera, slight blur, calm urban area"
image_740.png,image_740.png,"campus walkway, night illumination, light rain, ISO 800 with noise, calm urban area, natural lighting"
image_741.png,image_741.png,"campus walkway, noon bright sunlight, after rain with wet surfaces, JPEG compression, pedestrian area"
image_742.png,image_742.png,"campus walkway, midday lighting, after rain with wet surfaces, JPEG compression, quiet urban environment"
image_743.png,image_743.png,"city pedestrian zone, dawn lighting, rain, ISO 1600, busy urban street"
image_744.png,image_744.png,"suburban sidewalk area, HDR lighting, clear weather, smartphone camera, pedestrian area"
image_745.png,image_745.png,"city pedestrian zone, evening twilight, fog, JPEG compression, busy urban street"
image_746.png,image_746.png,"campus walkway, overcast lighting, clear weather, smartphone camera, walkway environment"
image_748.png,image_748.png,"urban street scene, HDR lighting, overcast sky, ISO 1600, pedestrian street environment"
image_749.png,image_749.png,"residential neighborhood, dusk lighting, rain, ISO 1600, slight blur, pedestrian street environment"
image_75.png,image_75.png,"city pedestrian zone, early morning light, after rain with wet surfaces, high ISO noise, rolling shutter skew, roadside activity"
image_750.png,image_750.png,"suburban sidewalk area, overcast lighting, rain, high ISO noise, shallow depth of field, calm urban area"
image_751.png,image_751.png,"suburban sidewalk area, night illumination, wet road surface, JPEG compression, rolling shutter skew, quiet urban environment"
image_752.png,image_752.png,"commercial district, HDR lighting, light rain, high ISO noise, urban street traffic"
image_753.png,image_753.png,"residential neighborhood, dusk lighting, drizzle, ISO 1600, slight motion blur, street-level road scene"
image_754.png,image_754.png,"commercial district, noon bright sunlight, clear weather, ISO 1600, shallow DOF, urban activity zone, realistic photo"
image_755.png,image_755.png,"city pedestrian zone, early morning light, rain, smartphone camera, motion blur, street-level road scene"
image_756.png,image_756.png,"urban street scene, sunny conditions, wet road surface, natural lighting, shallow depth of field, street-level road scene"
image_757.png,image_757.png,"campus walkway, early morning light, after rain with wet surfaces, slight chroma noise, quiet urban environment"
image_759.png,image_759.png,"industrial district street, evening twilight, light fog, phone photo, busy urban street, raw camera capture"
image_76.png,image_76.png,"urban street scene, dusk lighting, wet road surface, natural lighting, rolling shutter skew, active roadway"
image_760.png,image_760.png,"industrial district street, overcast lighting, clear weather, smartphone camera, rolling shutter skew, busy urban street, realistic photo"
image_761.png,image_761.png,"commercial district, dusk lighting, light rain, phone photo, rolling shutter effect, active traffic corridor"
image_762.png,image_762.png,"city pedestrian zone, sunny conditions, clear weather, natural lighting, rolling shutter skew, street-level urban activity"
image_763.png,image_763.png,"city pedestrian zone, overcast lighting, drizzle, ISO 1600, rolling shutter skew, street-level urban movement, realistic photo"
image_764.png,image_764.png,"industrial district street, overcast lighting, drizzle, ISO 800 with noise, urban activity zone"
image_765.png,image_765.png,"commercial district, overcast lighting, light rain, JPEG compression artifacts, pedestrian street environment"
image_767.png,image_767.png,"city pedestrian zone, early morning light, light fog, natural lighting, pedestrian street environment"
image_768.png,image_768.png,"suburban sidewalk area, noon bright sunlight, drizzle, high ISO noise, calm urban area"
image_769.png,image_769.png,"intersection area, HDR lighting, light rain, urban activity zone"
image_77.png,image_77.png,"residential neighborhood, night illumination, light rain, smartphone camera, shallow DOF, urban street traffic, natural lighting"
image_770.png,image_770.png,"suburban sidewalk area, evening twilight, fog, phone photo, pedestrian area"
image_771.png,image_771.png,"urban street scene, evening twilight, fog, natural lighting, rolling shutter skew, street-level urban movement"
image_772.png,image_772.png,"residential neighborhood, early morning light, drizzle, phone photo, mixed traffic environment"
image_773.png,image_773.png,"campus walkway, HDR lighting, light rain, JPEG compression artifacts, pedestrian area"
image_775.png,image_775.png,"commercial district, evening twilight, after rain with wet surfaces, natural lighting, slight motion blur, roadside activity"
image_776.png,image_776.png,"intersection area, dusk lighting, drizzle, JPEG compression, street-level urban activity, natural lighting"
image_777.png,image_777.png,"commercial district, overcast lighting, light rain, natural lighting, mixed traffic environment"
image_778.png,image_778.png,"residential neighborhood, early morning light, overcast sky, high ISO noise, urban activity zone"
image_779.png,image_779.png,"urban street scene, overcast lighting, rain, JPEG compression artifacts, mixed traffic environment"
image_78.png,image_78.png,"campus walkway, early morning light, drizzle, ISO 1600, calm urban area"
image_780.png,image_780.png,"industrial district street, sunny conditions, wet road surface, natural lighting, slight motion blur, road activity"
image_781.png,image_781.png,"residential neighborhood, noon bright sunlight, fog, JPEG compression artifacts, busy urban street"
image_782.png,image_782.png,"urban street scene, HDR lighting, rain, busy urban street"
image_784.png,image_784.png,"campus walkway, early morning light, fog, JPEG compression, quiet urban environment"
image_785.png,image_785.png,"urban street scene, HDR lighting, wet road surface, busy urban street"
image_786.png,image_786.png,"city pedestrian zone, midday lighting, drizzle, smartphone camera, street-level urban movement"
image_787.png,image_787.png,"suburban sidewalk area, early morning light, light fog, JPEG compression, walkway environment"
image_788.png,image_788.png,"suburban sidewalk area, dusk lighting, light fog, natural lighting, roadside activity"
image_789.png,image_789.png,"urban street scene, noon bright sunlight, rain, JPEG compression, shallow depth of field, street-level road scene"
image_79.png,image_79.png,"commercial district, noon bright sunlight, light fog, natural lighting, rolling shutter skew, street-level road scene"
image_790.png,image_790.png,"commercial district, noon bright sunlight, light rain, JPEG compression, urban activity zone"
image_791.png,image_791.png,"suburban sidewalk area, overcast lighting, drizzle, high ISO noise, quiet urban environment, natural lighting"
image_793.png,image_793.png,"campus walkway, HDR lighting, drizzle, high ISO noise, pedestrian street environment"
image_795.png,image_795.png,"city pedestrian zone, dawn lighting, rain, high ISO noise, street-level road scene, natural lighting"
image_796.png,image_796.png,"intersection area, dawn lighting, light rain, JPEG compression, shallow depth of field, street-level road scene"
image_797.png,image_797.png,"intersection area, sunny conditions, fog, high ISO noise, mixed traffic environment"
image_799.png,image_799.png,"industrial district street, HDR lighting, light fog, ISO 1600, road activity"
image_8.png,image_8.png,"urban street scene, evening twilight, light rain, JPEG compression artifacts, active roadway"
image_80.png,image_80.png,"campus walkway, night illumination, overcast sky, high ISO noise, calm urban area"
image_800.png,image_800.png,"industrial district street, evening twilight, light rain, natural lighting, slight motion blur, mixed traffic environment"
image_801.png,image_801.png,"industrial district street, midday lighting, fog, slight chroma noise, busy urban street"
image_802.png,image_802.png,"suburban sidewalk area, dusk lighting, drizzle, slight chroma noise, walkway environment, raw camera capture"
image_803.png,image_803.png,"industrial district street, midday lighting, light fog, smartphone camera, shallow DOF, road activity"
image_804.png,image_804.png,"commercial district, sunny conditions, clear weather, slight chroma noise, rolling shutter skew, street-level urban movement"
image_805.png,image_805.png,"suburban sidewalk area, noon bright sunlight, fog, phone photo, pedestrian street environment"
image_806.png,image_806.png,"residential neighborhood, dawn lighting, after rain with wet surfaces, smartphone camera, busy urban street"
image_807.png,image_807.png,"city pedestrian zone, HDR lighting, light fog, high ISO noise, pedestrian street environment"
image_808.png,image_808.png,"intersection area, dawn lighting, drizzle, JPEG compression, street-level urban activity"
image_810.png,image_810.png,"intersection area, dawn lighting, light fog, JPEG compression artifacts, rolling shutter skew, road activity, natural lighting"
image_811.png,image_811.png,"city pedestrian zone, HDR lighting, rain, JPEG compression, slight motion blur, street-level urban activity"
image_812.png,image_812.png,"industrial district street, sunny conditions, clear weather, phone photo, shallow depth of field, street-level urban activity"
image_813.png,image_813.png,"commercial district, overcast lighting, rain, natural lighting, active traffic corridor"
image_814.png,image_814.png,"city pedestrian zone, early morning light, overcast sky, high ISO noise, motion blur, urban activity zone, natural lighting"
image_815.png,image_815.png,"city pedestrian zone, noon bright sunlight, overcast sky, natural lighting, shallow depth of field, urban street traffic"
image_817.png,image_817.png,"commercial district, HDR lighting, light fog, motion blur, pedestrian street environment"
image_818.png,image_818.png,"intersection area, HDR lighting, overcast sky, mixed traffic environment"
image_819.png,image_819.png,"commercial district, noon bright sunlight, rain, slight chroma noise, street-level urban movement"
image_82.png,image_82.png,"commercial district, dusk lighting, fog, natural lighting, shallow depth of field, active traffic corridor"
image_820.png,image_820.png,"industrial district street, night illumination, light fog, JPEG compression, urban street traffic, natural lighting"
image_821.png,image_821.png,"intersection area, sunny conditions, clear weather, natural lighting, motion blur, active traffic corridor"
image_822.png,image_822.png,"suburban sidewalk area, midday lighting, drizzle, smartphone camera, pedestrian street environment"
image_823.png,image_823.png,"campus walkway, overcast lighting, drizzle, natural lighting, walkway environment"
image_824.png,image_824.png,"suburban sidewalk area, noon bright sunlight, light fog, JPEG compression, pedestrian area, realistic photo"
image_825.png,image_825.png,"intersection area, HDR lighting, rain, slight blur, busy urban street"
image_826.png,image_826.png,"intersection area, midday lighting, rain, high ISO noise, mixed traffic environment"
image_828.png,image_828.png,"intersection area, dawn lighting, after rain with wet surfaces, natural lighting, mixed traffic environment"
image_829.png,image_829.png,"residential neighborhood, early morning light, light rain, JPEG compression, rolling shutter effect, busy urban street, realistic photo"
image_83.png,image_83.png,"residential neighborhood, HDR lighting, after rain with wet surfaces, smartphone camera, slight blur, street-level urban movement"
image_830.png,image_830.png,"urban street scene, night illumination, light rain, natural lighting, street-level urban activity"
image_831.png,image_831.png,"intersection area, dawn lighting, light rain, slight chroma noise, roadside activity"
image_832.png,image_832.png,"suburban sidewalk area, noon bright sunlight, overcast sky, JPEG compression artifacts, rolling shutter skew, quiet urban environment"
image_833.png,image_833.png,"urban street scene, night illumination, after rain with wet surfaces, JPEG compression artifacts, pedestrian street environment"
image_834.png,image_834.png,"campus walkway, dawn lighting, fog, ISO 1600, calm urban area"
image_835.png,image_835.png,"campus walkway, noon bright sunlight, wet road surface, natural lighting, pedestrian area"
image_836.png,image_836.png,"urban street scene, dusk lighting, clear weather, smartphone camera, rolling shutter skew, pedestrian street environment"
image_837.png,image_837.png,"campus walkway, sunny conditions, rain, phone photo, walkway environment, natural lighting"
image_838.png,image_838.png,"campus walkway, sunny conditions, drizzle, slight chroma noise, calm urban area, realistic photo"
image_839.png,image_839.png,"intersection area, overcast lighting, drizzle, smartphone camera, urban activity zone"
image_84.png,image_84.png,"residential neighborhood, noon bright sunlight, light rain, natural lighting, shallow DOF, street-level urban movement"
image_840.png,image_840.png,"industrial district street, evening twilight, overcast sky, natural lighting, street-level urban activity"
image_841.png,image_841.png,"intersection area, dusk lighting, drizzle, smartphone camera, mixed traffic environment"
image_842.png,image_842.png,"suburban sidewalk area, night illumination, drizzle, smartphone camera, pedestrian area"
image_843.png,image_843.png,"residential neighborhood, sunny conditions, wet road surface, natural lighting, road activity"
image_844.png,image_844.png,"campus walkway, overcast lighting, drizzle, phone photo, pedestrian area"
image_845.png,image_845.png,"city pedestrian zone, dusk lighting, rain, natural lighting, pedestrian street environment"
image_846.png,image_846.png,"city pedestrian zone, HDR lighting, drizzle, JPEG compression, urban activity zone"
image_847.png,image_847.png,"residential neighborhood, dusk lighting, light fog, natural lighting, mixed traffic environment"
image_848.png,image_848.png,"industrial district street, noon bright sunlight, rain, natural lighting, road activity"
image_849.png,image_849.png,"industrial district street, dusk lighting, light fog, phone photo, street-level urban activity"
image_85.png,image_85.png,"suburban sidewalk area, midday lighting, after rain with wet surfaces, natural lighting, calm urban area"
image_850.png,image_850.png,"campus walkway, evening twilight, fog, natural lighting, pedestrian street environment"
image_851.png,image_851.png,"residential neighborhood, overcast lighting, wet road surface, natural lighting, rolling shutter effect, active roadway"
image_852.png,image_852.png,"city pedestrian zone, evening twilight, light rain, ISO 800 with noise, pedestrian street environment"
image_853.png,image_853.png,"city pedestrian zone, midday lighting, wet road surface, natural lighting, street-level urban activity"
image_854.png,image_854.png,"industrial district street, evening twilight, rain, slight chroma noise, mixed traffic environment"
image_855.png,image_855.png,"commercial district, dawn lighting, overcast sky, natural lighting, busy urban street"
image_856.png,image_856.png,"city pedestrian zone, HDR lighting, rain, phone photo, roadside activity"
image_857.png,image_857.png,"residential neighborhood, sunny conditions, after rain with wet surfaces, high ISO noise, road activity"
image_858.png,image_858.png,"suburban sidewalk area, dusk lighting, wet road surface, natural lighting, quiet urban environment"
image_859.png,image_859.png,"industrial district street, night illumination, light fog, JPEG compression artifacts, shallow depth of field, street-level road scene"
image_86.png,image_86.png,"commercial district, midday lighting, wet road surface, high ISO noise, active traffic corridor"
image_860.png,image_860.png,"suburban sidewalk area, HDR lighting, light rain, JPEG compression artifacts, quiet urban environment"
image_861.png,image_861.png,"urban street scene, night illumination, overcast sky, slight chroma noise, motion blur, mixed traffic environment, realistic photo"
image_862.png,image_862.png,"industrial district street, early morning light, after rain with wet surfaces, ISO 1600, street-level urban activity"
image_863.png,image_863.png,"urban street scene, dusk lighting, rain, phone photo, pedestrian street environment"
image_864.png,image_864.png,"suburban sidewalk area, early morning light, light fog, slight chroma noise, rolling shutter effect, roadside activity"
image_865.png,image_865.png,"commercial district, night illumination, light rain, smartphone camera, tranquil street setting, natural lighting"
image_866.png,image_866.png,"intersection area, night illumination, rain, phone photo, street-level urban movement"
image_867.png,image_867.png,"urban street scene, dawn lighting, after rain with wet surfaces, natural lighting, shallow depth of field, low traffic street"
image_868.png,image_868.png,"intersection area, HDR lighting, rain, JPEG compression artifacts, shallow depth of field, quiet urban environment"
image_869.png,image_869.png,"commercial district, dusk lighting, light fog, JPEG compression artifacts, pedestrian street environment"
image_87.png,image_87.png,"urban street scene, night illumination, light fog, smartphone camera, motion blur, road activity, natural lighting"
image_870.png,image_870.png,"commercial district, dusk lighting, after rain with wet surfaces, smartphone camera, pedestrian street environment"
image_871.png,image_871.png,"residential neighborhood, evening twilight, overcast sky, phone photo, slight motion blur, urban activity zone, raw camera capture"
image_872.png,image_872.png,"industrial district street, dusk lighting, light rain, high ISO noise, pedestrian street environment, natural lighting"
image_873.png,image_873.png,"industrial district street, midday lighting, overcast sky, high ISO noise, shallow depth of field, mixed traffic environment, raw camera capture"
image_874.png,image_874.png,"intersection area, night illumination, wet road surface, slight chroma noise, urban activity zone"
image_875.png,image_875.png,"suburban sidewalk area, evening twilight, light rain, JPEG compression, pedestrian area, natural lighting"
image_876.png,image_876.png,"industrial district street, early morning light, rain, high ISO noise, slight blur, pedestrian street environment, natural lighting"
image_877.png,image_877.png,"campus walkway, noon bright sunlight, rain, slight chroma noise, calm urban area, raw camera capture"
image_878.png,image_878.png,"intersection area, HDR lighting, clear weather, motion blur, urban street traffic"
image_879.png,image_879.png,"industrial district street, overcast lighting, rain, smartphone camera, rolling shutter effect, pedestrian street environment, raw camera capture"
image_88.png,image_88.png,"city pedestrian zone, overcast lighting, fog, slight chroma noise, motion blur, street-level road scene"
